index,comment,선호도,비속어,성,정치,국가,인종,지역,세대,사회계층,외모,기타혐오
3397,ㅇㅇ 맞음 식단 평생한다고 생각해야됨,2,,,,,,,,,,
3398,아니 영어로 쳐달라고 기네를 영어로 어떻게 함,2,,,,,,,,,,
3399,"독재관의 임무는 그 임명이유인 위기상황을 제거하는 것, 작 전쟁의 수행(군사독재) 내지 내란의 진압(치안독재)에 있었으며, 임기는 6개월이지만, 적어도 공화정 초기의 미습에 따르면 그 기간의 만료와 관계없이 임무의 완료와 동시에 사임한다.",2,,,,,,,,,,
3400,국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다. 국결이 답이다.,2,,,,,,,,,,
3401,다리쪽 안봐서 의족인거 전혀 몰랐고 그냥 영양결핍에 운동 전혀 안한 몸같은데 왜 저기 나왔지? 라고 생각했음.,2,,,,,,,,,,
3403,여행으로 돈버는 여행유튜버가 진정한 여행이 어쩌구 원래 안이랬는데 상업적이 어쩌구 타령하니 왤케 웃기지 ㅋㅋㅋㅋ,2,,,,,,,,,,
3406,진짜 허허벌판 개쓰레기 땅이구나,2,1,,,,,,,,,
3407,근데 이번 미션 임파서블 악당이 여자임? 그럼 안봐야겠다,2,,,,,,,,,,
3408,"나도 9급 지방직하다가,  코인으로 이득 좀 봐서 바로 때려치우고 서초구에 오피스텔 4개 사서 월세 받아먹으면서 노는 중ㅇㅇ 답은 코인이다",2,,,,,,,,,,
3410,중랑천에서 극단적 시도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무릎까지밖에 안오는 시냇물에서 뭘 하겠다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,,,,,,,,,,
3411,진짜 이런거 수사하고 판정하는거 너무 신기하다,2,,,,,,,,,,
3414,어쩌라고 그러게 왜 선거에서 지고 지랄ㅋㅋㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
3415,우리나라도 당백전 있었지 않노,2,,,,,,,,,,
3416,나라면 그 자리에서 핥아서 다 먹어치웠을듯,2,,,,,,,,,,
3417,원래 월 15억 벌었다고함 매각하기 전에도,2,,,,,,,,,,
3418,옛날에 오줌 존나 마려웠는데 옆에 수건있어서 아무도모르게 팬티속에 수건 집어넣고 조금씩 지리면서 해결한적 있었는데,2,1,,,,,,,,,
3420,뉴욕은 유렵이랑 또 다른가?? 솔직히 레몬이나 초장이냐 차이??? ㅋㅋㅋㅋㅋ 난 그랬음,2,,,,,,,,,,
3421,저런거 컷하길 잘한거임 저런 손님들 한두명 받아주면 계속 쓴다한다,2,,,,,,,,,,
3423,수도권의 강남 지방의 부산 이 구도가 메콩강 워터밤 때문에 무너질듯 ㅋㅋㅋㅋ,2,,,,,,,,,,
3424,한국인은 무조건 '아이고 사람이 다쳤는데~ 불쌍해~' 하는 병신같은 사고를 벗어나야한다,2,1,,,,,,,,,
3425,텔레그램으로 던지기 위치 저기로 지정하고 건물 내부에 조금씩 흘리고 작업 좀 한다음 마약수사 벌이고 언론에 흘리면 방송국에서 침흘리고 핫플 만들어줄텐데.. 악마동상세워라 비료뿌려라 1차원적으로 생각하는 애들은 뭐냐..?,2,,,,,,,,,,
3426,고장났다 이기,2,,,,,,,,,,
3427,"농가 피해 삼대장 : 멧돼지, 고양이, 까치",2,,,,,,,,,,
3428,개처맞노 ㅋㅋㅋ,2,1,,,,,,,,,
3429,캬 수시 확대하는 이유가 있네,2,,,,,,,,,,
3431,그런 인증과정도 없는게 나음,2,,,,,,,,,,
3433,아니씨발..,2,1,,,,,,,,,
3434,맨티스로제닮음,2,,,,,,,,,,
3435,정신연령이 많이 떨어지는 사람이 아는 단어 대충 나열만 해서 쓴글 같음,2,,,,,,,,,,
3436,죽여도 되고 성대를 파내도 되고 머리를 깨서 병신 만들어도 되고ㄷㄷ,2,1,,,,,,,,,
3438,흥흥이 이건 좀 유쾌하노 ㅋㅋㅋㅋㅋㅋㅋㅋ,2,,,,,,,,,,
3439,ㅋㅋ 그만하라고 할 때까지 알려줘버리기,2,,,,,,,,,,
3440,기사쓰기 참 쉽죠잉,2,,,,,,,,,,
3441,저건 괴롭힘은 없잖아 괴롭힘은 괴롭히는 쪽이 잘못하는 거지만 순수한 따돌림은 당하는 쪽이 잘못하는 경우가 훨씬 많음똥이 더러워서 피한다는 말은 전통적으로 내려오는 말이고 현대인들도 공감하고 실천하는 말임 협조성이 나쁘거나 성격이 더럽거나 그냥 안씻어서 몸이 더럽고 냄새나거나얌채짓으로 혼자만 점수 따려고 소시오패스 짓거리 했거나 그런 경우에 순수한 따돌림이 발생하지 순수한 따돌림이 나쁘다고 생각한다면 본인이 사회생활하며 특정 사유로 인해 피하는 사람이 없는지를 생각해보면 됨,2,,,,,,,,,,
3442,팩트) 만원이면 오징어와 해산물이 푸짐하게 든 삼선짬뽕 한그릇 먹는다.,2,,,,,,,,,,
3443,큰일 날뻔 했노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,,,,,,,,,,
3445,은마 선에서 간단히 제압,2,,,,,,,,,,
3446,중국이 저지랄하면 진짜 타격클거같은데,2,1,,,,,,,,,
3448,와 저기 바로 옆인데 방사능 위험하다는데 저길 가네 ( 바로옆 = 600km),2,,,,,,,,,,
3450,네 네 대표님 이거 볼때 거부감이 확 들더니만... ㅋㅋㅋ,2,,,,,,,,,,
3451,돈무비,2,,,,,,,,,,
3452,창,2,,,,,,,,,,
3453,나만 엠씨몽 생각나냐,2,,,,,,,,,,
3455,진짜 뭐 알지고 못하고 글싸는데 선동당하는애들이 더많노,2,,,,,,,,,,
3458,ㅈㅇ,2,,,,,,,,,,
3459,빠니보틀 mbc 방송 이제 출연 못하는거 아님?,2,,,,,,,,,,
3460,좋은데?? 한국도 이슬람 받아들여라,2,,,,,,,,,,
3462,저 아줌마 또 술마심?,2,,,,,,,,,,
3463,ㅈ만한 캐피탈사 다니는데 나도 예전에는 회사 욕 많이 했었음. 근데 지나고 보니 그러면서도 다니는 내 병신같은 수준 증명하는 것 같아서 그냥 아가리 싸뭄. 최고의 회사 욕은 그냥 나가는거임.,2,1,,,,,,,,,
3465,2D 픽셀 게임을 아직도 한다는게 대가리가 덜 깨져서 그럼 그래픽 좋고 사후지원 좋은 다른 게임 많더만 왜 저렇게 멍청한 짓을 일부러 하면서 사는거임,2,1,,,,,,,,,
3466,항공기 결함으로 인한 사고도 아니고 자국 군대가 쏜 대공미사일에 격추 될 거라고 상상이나 했을까. 존나 얼탱이없노,2,1,,,,,,,,,
3467,메이저리그에서 20년 굴러먹은 추신수가 있는데도 저러네. 추신수는 중재 안하고 그냥 방관하고 있었나?,2,,,,,,,,,,
3469,요즘 학교 어느정돈지 아냐?ㅋㅋ애들 반에서 떠들때 조용하라고 교사가 칠판 두들기면 아동학대라고 교사 징계 매긴다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좋은 나라 된거 맞지?ㅋㅋ 선생새끼들 옛날에 많이 해쳐먹었으니까 당해도 싼거니까!ㅋㅋ,2,1,,,,,,,,,
3470,에코백 들고 가는 쇼하면서 뒤로는 명품 쇼핑 조지기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좌파 위선에는 아가리 털어야 하지만 우덜은 아니랑께 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
3472,"쓰레기 담긴 쓰레기 봉투 가져간다는 거 인터넷에서만 봤었는데, 3년 전에 내 눈으로 직접 봤다쓰레기 봉투 두고 방에 있다가 나와서 담배 피는데 한 할머니가 오더니 내가 버린 쓰레기봉투에 손대더라뭔가 이상하다 싶어서 혹시 이거 왜 가져가냐고 하니까 쓰레기 꾹 누르면 공간 더 나오고 아까워서 자기가 쓰려고 한다더라 ㅋㅋㅋ이거 제 건데 집주소나 전화번호도 담겨 있어서 안 된다고 하니까 에잉 어쩌고 저쩌고 궁시렁거리더니 가더라",2,,,,,,,,,,
3473,성급한 일반화라기엔 데이터가 수십년이 쌓여있는데,2,,,,,,,,,,
3474,걍 온리팬스 데뷔해라 ㅋㅋ,2,,,,,,,,,,
3475,매너를따지면 여자가 문제기는한데 법적으로따지면 상당히 애매하다,2,,,,,,,,,,
3476,죄임ㅇㅇ,2,,,,,,,,,,
3477,그럼 손이 상대윙백달면서 드리블돌파를 하기를 함 크로스를 잘 올리기를함? 사이드플레이가 좃도 안되는 윙포가 앞에 똥차처럼 막고 있는데 사이드버리냐?,2,1,,,,,,,,,
3478,"""백신패스""",2,,,,,,,,,,
3479,Kkr은 커녕 롯동금도 못갈 새끼들이 뭔 씨발 인터넷에서 서울대가 어쩌고 저쩌고 ㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
3480,마누라 캐나다 여행 보내고 너는 찬찬히 재산을 부모님께 명의 이전을 해둬라.,2,,,,,,,,,,
3481,야한장면 ㅇㄷ,2,,,,,,,,,,
3483,눈에는 눈 이에는 이라고 똑같이 잔소리로 다다다다 쏘아붙여라 ㅋㅋ 상대방이 지랄거리면 당신도 알다시피 내가 당신이랑 살면서 배우게 된 성격이라고 웃으면서 넘기고,2,,,,,,,,,,
3484,멀쩡한 집을 신고한다? 범인아닌거 확정되면 신고한놈이 범인될텐데 누가함 ㅋㅋ,2,,,,,,,,,,
3485,이건 노무했다 친구야 이렇게 공개적으로 처형하기있노?,2,,,,,,,,,,
3486,팩트) 프랑스는 유럽에서 가장 음악발달이 늦었ㄷ,2,,,,,,,,,,
3488,하나도 유익하진않은데 말을 잘하네,2,,,,,,,,,,
3490,이동네 그냥 긁고 싶어서 긁는넘들이 태반인거 감안해도 반응이 좀 과하노,2,,,,,,,,,,
3491,패키지 구려,2,,,,,,,,,,
3492,"박지성이 객관적으로 뛰어난 선수가 아니라고 할 수 있어도, 감독입장에서 필요한 전술에 써먹긴 진짜 ㅈㄴ 좋은 선수인건 맞음",2,1,,,,,,,,,
3495,캐나다 미국 응디에 딱 붙은거 개웃김 ㅋㅋㅋ,2,,,,,,,,,,
3496,한국냄새 나는데,2,,,,,,,,,,
3500,"초심자 들은 콩콩이 스텝으로 수련하라는건데 왜 자꾸 논점 이탈하냐초심자 때 콩콩이 스텝 밟으면서 리듬감 형성하면서 펀치랑 박자 맞추는 연습 하면 도움 많이 된다어느정도 자신만의 운영 가능해졌을때 콩콩이고 워킹이고 지랄이고 취향대로 바꾸면 되는거임발 바닥에 박고 있는 타입도 상체 이용해서 자신만의 리듬은 계속 가져가고 있음초심자들은 이런 리듬 유지가 안되고, 당연히 리듬을 변칙적으로 가져가서 상대방하고 수싸움 하는건 더더욱 안됨그런 부분에서 콩콩이",2,,,,,,,,,,
3501,김성모기자 바로 사시미 꺼내버리노 ㅋㅋㅋ,2,,,,,,,,,,
3502,로봇아빠 어른제국은 안보면 인생 손해다,2,,,,,,,,,,
3503,"사람들이 안빼는 이유, 일단 빼면 그동안의 이자 날아가서 손해, 그런데 빼서 당장 어디 써야할 곳이 있는것도 아니라서 손해, 다른곳에 넣어도 이자가 망이라서 또 손해, 결국 이모든 손해를 감당하면서 까지 돈을 빼면 얻게 되는 이득이 좆도 없음. 뱅크런을 하면 그당새기들만 좋아함, 결론 쟤들이 하자는걸 따라가면 그냥 손해임",2,1,,,,,,,,,
3504,국내 신호등 갤러리,2,,,,,,,,,,
3507,베네노 미쳤냐? 저게 얼마나 미친 디자인인데,2,1,,,,,,,,,
3508,나루토는 왜없냐,2,,,,,,,,,,
3509,"ㅋㅋㅋㅋㅋㅋ 이말이 헛소리인게, nc 소프트- 설대, 넥슨- 서울대, 안랩-서울대, 네이버-서울대, 당근-서울대, 쿠팡-하버드, 카카오-서울대. 조단위 달성한 자수성가들은 서울대 비율이 압도적이다",2,,,,,,,,,,
3511,요즘 꺼 보면 늙어서 별로더라,2,,,,,,,,,,
3513,아주 어렸을때 잠깐 본거같다 용 커진거 보니까 좀 기억나네,2,,,,,,,,,,
3514,그래도 문재앙 처럼 개무시는 안당하네,2,,,,,,,,,,
3515,오오미 우리이니업적이랑께요,2,,,,,,,,,,
3516,기업총수들은 왤케 피지컬이좋지? 이건희도 학창시절에 씨름선수였다더만,2,,,,,,,,,,
3517,팩트) 이것만 봐도 선조대왕님이 얼마나 위대한 임금인지 알 수 있다.. 이순신 질투했다고 모든 업적이 부정당하는 새끼.....,2,1,,,,,,,,,
3518,지구상에 존재하는 모든 개들은 전부 천국에 갈것이여..,2,,,,,,,,,,
3519,저중에서 몇 명이나 진짜 연락했을라나,2,,,,,,,,,,
3520,민주화 운동이네향후 성역화 하고 국가유공자 해택 받으셔요~,2,,,,,,,,,,
3522,뭐? 진정세? 묻고 한 번 더!!! 뭐? 진정세? 묻고 한 번 더!!! 뭐? 진정세? 묻고 한 번 더!!! 뭐? 진정세? 묻고 한 번 더!!! 뭐? 진정세? 묻고 한 번 더!!! 뭐? 진정세? 묻고 한 번 더!!!,2,,,,,,,,,,
3523,저인간은 아직도 방송 나오냐? 징하네 ㄷㄷ,2,,,,,,,,,,
3527,거리낌 없이 이름 부르지 마라 소름끼치니까,2,,,,,,,,,,
3528,홍콩은 뭐 이제 짱깨도시라서..원래 공산당이 치안 하나는 쥑이제,2,1,,,,,,,,,
3531,와 대박이네. 영화의 그게 실제코믹스 였다니,2,,,,,,,,,,
3532,뭔 말이야 같이 좀 웃자,2,,,,,,,,,,
3533,항상 적당히 욕심부리자..,2,,,,,,,,,,
3539,각 지역 사단 훈련소 행군보다 논산 행군은 유명하지,2,,,,,,,,,,
3540,제목부터 너희들은 어떻게 사는냐 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
3541,지역사회 유지랑 세금이랑 뭔상관인데 씨발ㅋㅋ,2,1,,,,,,,,,
3542,빌런 개연성보소 ㅋㅋㅋㅋ,2,,,,,,,,,,
3543,위에 조주빈 오열 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,,,,,,,,,,
3544,짱구새끼ㅋㅋㅋㅋ,2,1,,,,,,,,,
3546,최근 들어 이상한 링크 올리는 새끼들 많아졌노,2,1,,,,,,,,,
3547,야침의나라 잘만들었누; 검은사막 땡기네,2,,,,,,,,,,
3548,현장 분위기론 당연히 공공장소 점거가 쫄리지. 시민이 빡쳐서 신고 하면 경찰 뜸. 스태프들도 경찰 뜨면 눈치 보면서 사정 하지. 무슨 촬영 방해야 지들이 양해 구하고 촬영 하는 건데 권리 쥐뿔도 없음.,2,,,,,,,,,,
3550,기자 사진 뭔 대석열 처럼 나왔노 ㅋㅋㅋ,2,,,,,,,,,,
3551,크림슨 친 오랜만에 본다잉 ㅋㅋ,2,,,,,,,,,,
3553,2018년 해체됨 나무위키 ㄱㄱ,2,,,,,,,,,,
3554,아 둥둥 딩딩 둘루루둑디딩,2,,,,,,,,,,
3555,요새 신축 건물들은 죄다 워터파크 개장했네 ㅋㅋㅋ,2,,,,,,,,,,
3556,추억이네 ㅋㅋ 어릴때 부산에서 살았어서 그때가 비디오로 재생되는거같다,2,,,,,,,,,,
3560,유전인가,2,,,,,,,,,,
3561,무도 로또 터지고 잔잔바리로도 연명하는거지 그전에는 불러주지도 않았으니,2,,,,,,,,,,
3562,실수 ㅇㅈㄹ 다 마케팅이지 ㅋㅋ 맨날 뭐만하면 실수래 차유출은 왜다 실수라고함? 마케팅한부분이구만 ㅋㅋ,2,1,,,,,,,,,
3563,아씨발 이거 나네,2,1,,,,,,,,,
3564,애니보면서 우는건 ㄹㅇ 찐따 같음귀칼 염주 죽을때는 ㅇㅈ한다,2,1,,,,,,,,,
3565,린민군이였노 ㄷㄷㄷ,2,,,,,,,,,,
3566,수시,2,,,,,,,,,,
3567,노예로 지들맘대로 부려서 강제로데리고왔다가 후손들이 업보씨게맞네,2,,,,,,,,,,
3569,와 난 격투기는 응원 못할듯 딸배보다 위험할거 같아노가다하다 긁힌 상처만 봐도 속쓰린데,2,,,,,,,,,,
3571,아니 씨발,2,1,,,,,,,,,
3572,한이닝 만루홈런 두번은 영원히 안깨질듯,2,,,,,,,,,,
3573,ㄹㅇ 부패척결엔 저만한 인재가 없음,2,,,,,,,,,,
3574,심즈가 공포게임이 되버렸네 ㅋㅋㅋㅋㅋㅋㅋ,2,,,,,,,,,,
3580,이 지랄을 한 덕에 비시프랑스는 완벽하게 독일의 부외자가 되었고 해리 트루먼은 존나 꼴받아서 도움받고 싶으면 북아프리카와 시칠리아에 전부 손떼라 시전하고 남아있는 카리브해 해군기지까지 싹 다 넘겨받음 ㅋㅋ,2,1,,,,,,,,,
3581,아니 사람이 그렇게 없나그간 소식 없어서 살아 있는줄도 몰랐네 ㅋㅋㅋ,2,,,,,,,,,,
3582,외도 보타니아 가본적 있는데 사람 존나많음;;; 찍을까 하면 사람 들어차서 사람 많이 없을때를 노려라,2,1,,,,,,,,,
3583,이런 영화가 거진 그렇듯 평가가 그렇게 좋진 않노,2,,,,,,,,,,
3584,남의집 아이스크림은 못참지 ㅋㅋ,2,,,,,,,,,,
3585,우리나라는 조약 가입 안해서 불법 아님,2,,,,,,,,,,
3586,스파이더맨이 못여는 문이면 ㄹㅇ 문제 심각한거ㅋㅋ,2,,,,,,,,,,
3588,찜찜하게 원인은 얘기를 안해주노 지 자식을 공격하는데 저런 기본적인거 말고 다른 이유가 있을거같은데,2,,,,,,,,,,
3589,다희 번호 다레기로 저장해놨노 ㅅㅂ ㅋㅋㅋㅋ,2,1,,,,,,,,,
3590,말년이면 알아서 조심했어야지 병신이 ㅋㅋ,2,1,,,,,,,,,
3592,개좆자드 75불에 주워서 개꿀딱 ㅋㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
3593,정신승리 개오지네 진짜 ㅋㅋㅋㅋ,2,1,,,,,,,,,
3594,"야채 좀 넣고 2개 5,990원에 팔았으면 더 잘팔렸을듯",2,,,,,,,,,,
3595,알빠노 ㅋㅋㅋ,2,,,,,,,,,,
3596,다주 안보는데 이런건 존나 억까 아니냐,2,1,,,,,,,,,
3597,와이프도 어디서 본거 같은데? 둘 다 단역배우임?,2,,,,,,,,,,
3598,오히려 재난 안오면 서운하겠노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,,,,,,,,,,
3599,상업적 가치가 전무한데 지랄났네 ㄹㅇ ㅋㅋ,2,,,,,,,,,,
3601,????????? 남자 아이돌 어디갔노,2,0,0,0,0,0,0,0,0,0,0
3602,발정기땐 그런거 없음 그리고 냄새만 바껴도 바로 공격하는 짐승새끼들임,2,1,0,0,0,0,0,0,0,0,0
3603,난 자리가 다른건 몰랐구 동생이 요시다상 어쩌구하면서 얘기하더라구,2,0,0,0,0,0,0,0,0,0,0
3604,미군 네이비씰도 칼든 놈 상대법으로 존나 티라고 했는데  타벤져스 개멋있네 국자든 아재가  캡틴일듯,2,1,0,0,0,0,0,0,0,0,0
3605,알빠노 누칼협?,2,0,0,0,0,0,0,0,0,0,0
3607,애 울겠다 뼈 그만때려라 이기야,2,1,0,0,0,0,0,0,0,0,0
3610,위조ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 간댕이가 터졌노,2,0,0,0,0,0,0,0,0,0,0
3611,ㄴ 댓글은 니 같은 애들이 많은거지,2,0,0,0,0,0,0,0,0,0,0
3613,네델란드 상했네... 딩크형 미안... 이건 도저히 안 깔 수가 없네...,2,0,0,0,0,0,0,0,0,0,0
3614,돈 없을때도 저러고 살았대잖어,2,0,0,0,0,0,0,0,0,0,0
3616,유책배우자인거랑 재산분할은 별개인가 ㅜ,2,0,0,0,0,0,0,0,0,0,0
3624,2번짤 본인아니어서 비추,2,0,0,0,0,0,0,0,0,0,0
3625,"""짱"" 한마디로 모든게 요약가능",2,0,0,0,0,0,0,0,0,0,0
3627,과거 광대에 불과했던것과 달리 컨텐츠 방향을 자기들 덜 망가지는 방향으로 잡은 시점부터 연예인들 스스로 공인의 지위를 자처한거나 다름없음,2,0,0,0,0,0,0,0,0,0,0
3629,ㅇㅇ 그래서 각잡고 법 파봤더니 옛날 총판계약 그대로 살아있어서 디즈니 허락 필요 없었던거,2,0,0,0,0,0,0,0,0,0,0
3632,씨발 업씨 저새끼때 호흡곤란왓네 미친새끼 ㅋㅋㅋㅋㅋㅋㅋ,2,1,0,0,0,0,0,0,0,0,0
3633,다른 나라가서 뭐하는 짓이노 저게,2,0,0,0,0,0,0,0,0,0,0
3635,주식은 무조건 단타다 당일 매매로 2-3% 먹고 빠져라,2,0,0,0,0,0,0,0,0,0,0
3636,그래도 킹달러는 받노ㅋㅋㅋㅋㅋㅋㄱㅋ,2,0,0,0,0,0,0,0,0,0,0
3638,psg가 무슨 챔스야 ㅋㅋㅋㅋ쏜 까는척하면서 은근슬쩍,2,0,0,0,0,0,0,0,0,0,0
3643,한국 마약천국 된게 얘때문이라매,2,0,0,0,0,0,0,0,0,0,0
3647,베이비 파우더 냄새 났으면 좋겠어…,2,0,0,0,0,0,0,0,0,0,0
3648,표정이 터지네 ㅋㅋㅋ,2,0,0,0,0,0,0,0,0,0,0
3649,10년 20년 전에도 외국계 회사든 국내 회사든 부를 측정할때 항상 부동산 외 금융 자산을 기준으로 통계냈음,2,0,0,0,0,0,0,0,0,0,0
3650,이혼당해 재산 반갈죽당할 뻔한 이재용 어리둥절,2,0,0,0,0,0,0,0,0,0,0
3651,한국 초록 여권 어디갔노;,2,0,0,0,0,0,0,0,0,0,0
